id,name,domain,vertical_broad,industry,bucket,reason
928082ad-21a6-4855-bae1-7aa256f52972,coachtalento,,Servicios profesionales,Professional Training and Coaching,review,No strong subsegment signal
9e15fd54-11c4-4298-8dc6-4c57a93f1d81,COG WORKS RH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f29c53cc-0dcc-414b-b23a-8d520969bb90,Grupo Fame,grupofame.com,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
f2dff38e-f1dd-49b7-8a0c-c270b1ca6aa6,"INA Industria Nacional de Autopartes, A.C.",ina.com.mx,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
90660543-03fc-40cc-aa1c-5994064146da,ColaboRha Talent,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b66913d9-21bc-43a7-889e-f0ca905da14c,enlacemx,enlacemx.com.mx,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
434eb988-4aec-4b94-9b2e-eaa4a1986b5c,Colmena Business Partner,,Servicios profesionales,Professional Training and Coaching,review,No strong subsegment signal
04969fd1-d5e0-452a-b0c1-604590545789,Reclutamiento Integral Monterrey,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7b172d3f-1b71-4e3c-b65e-1bf447a98755,Cervecería de Colima,cerveceriadecolima.com,Alimentos y Bebidas,food and beverage services,review,No strong subsegment signal
451621d1-66e8-48cc-b7e8-39a2dc1b327c,Comité Capital,,RRHH/Talento,Human Resources,review,No strong subsegment signal
c2b359b5-696a-46bd-a12c-fb25b64ddb51,EYECO,eyeco.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
b642f477-6c9e-434a-bd3f-79dcf36c3301,Mexingredient,flavorchem.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
f3546738-6119-4b03-a09c-933e5562abd6,Impromed,impromed.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
fc138dcd-72a8-460c-b50a-0cc9d4ab78af,CONCAPITAL Reclutamiento,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
d18d4def-40df-43e7-8db9-367ef7765d5a,Conexión Pacifico,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
8d4d2bcc-8c0f-4c46-ba9f-00bb9dd278b6,Congote Inc.,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
8e7ca733-c181-42ff-b9f8-bec4b4c7263b,Comercializadora Golmex,chockeobleas.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
e8a4a684-e89c-4c1b-96cd-039542328f75,ConsulTalento Cancun Consultoría de selección,,RRHH/Talento,Human Resources,review,No strong subsegment signal
3d5b0fb7-a642-42b0-bdf8-183adff4bd40,Consorcio Dipcen,dipcen.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
a436b95b-c50a-4b40-b542-9bababb7e676,AtomiCodeMX,atomicode.mx,Sin clasificar,Information Technology and Services,review,No strong subsegment signal
de7158db-84f6-4da0-9478-05a360dda84b,Tocillus.org,,Salud y Farma,Health and Human Services,review,No strong subsegment signal
0063aae1-d8d1-453a-96bd-45187b0d1699,Consultora FocusHR,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
8cbabe3b-230c-4ca2-bd3c-2b8bc63481a1,Lamoyi Consultor RRHH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
44ef2ab4-2638-4ffe-a52a-cb1e28822c25,"Avalon Executive Group, Inc.",avalonexecutivegroup.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f36689c4-9688-430b-a990-ebe6937d1e83,Maquinados Cooper de México,cooper.com.mx,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
947b1f36-3098-4e41-bedd-9355290d4471,Fortex,fortex.mx,Finanzas/Seguros,insurance,review,No strong subsegment signal
f4e477ef-0506-460e-94fe-98fc8518e479,Consultores López García,,Telecom/Medios,Public Relations and Communications Services,review,No strong subsegment signal
e938f01f-b0a0-4e18-a348-0410238306eb,Consultores Profesionales 3MS,,Finanzas/Seguros,Financial Services,review,No strong subsegment signal
8bbad6f2-c17f-46a3-83ec-b23c8dee8ca3,Troqueles Martin SA de CV,troquelesmartin.com,Manufactura/Industrial,automation machinery manufacturing,review,No strong subsegment signal
520db86d-0d85-492e-904c-62b1d0a8802f,Consultores RH - ONE TO ONE.,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
fcd68393-1f62-4904-b01c-84efeffc784b,Consultores RH-TI,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
945f6af1-9c5e-4ede-bd50-bc106c3a1c2f,FG Consultores,,Finanzas/Seguros,Financial Services,review,No strong subsegment signal
d26e06ec-979d-4148-8994-ace7e6efabbf,AC Desarrollo Humano Consultoría,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
f3c906c3-5a62-437a-bf9e-8e3bde712087,"PRISSA - Procesos de Ingenieria y Servicios, S.A. de C.V.",prissa.net,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
7aec0315-8dd7-49a3-9470-31084bfcac60,SAGAS DG Diseño Gráfico,sagasdg.com,Telecom/Medios,Design Services,review,No strong subsegment signal
fc54faed-75aa-4d7a-842a-55ea33a4a217,Consultoria en Ideas Patrimoniales,,Finanzas/Seguros,Insurance,review,No strong subsegment signal
7c970d0c-44d3-4042-94db-d42f3e11a5cd,Consultoria en talento selección y administración humano ARH SAS DE C V,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
d3db58ae-c42f-498a-b2a5-e7c493992bb1,Consultoria Heraco,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
69eb4e93-c749-4b88-a221-f638fefd004c,Hr Talent,,RRHH/Talento,Human Resources,review,No strong subsegment signal
01b051cd-102a-4f81-9ce7-dc79723ba331,Consultoria Jireh,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
ccf991d3-9746-43b8-a2ba-56d9bc9d7855,Cont-Leader,,Finanzas/Seguros,Accounting,review,No strong subsegment signal
b67f4c6b-ed1e-4eae-a35d-59cd6dd62c98,ELMEC - Cutting Tools,elmec.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
f4ebf389-e33b-4413-9c86-5346e331ac57,Ba&Bo | Digital Recruitment,ba-bo.mx,Sin clasificar,Human Resources,review,No strong subsegment signal
71811e74-f33f-431e-965c-bbb5005a0de1,Personalis Mx,personalismx.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
91dd3501-8e19-4159-a174-27702bd94d39,Contadores Públicos Orozco Ortega,,Finanzas/Seguros,Accounting,review,No strong subsegment signal
a8754234-5deb-4cb8-924c-55bd1793e814,ContrataRH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b144af37-aa64-4519-b740-a7308f357094,Corporativo Citadella,,Telecom/Medios,Entertainment Providers,review,No strong subsegment signal
d6e6794e-39b7-4a2f-bdf4-7f3b1b951311,Corporativo Crimus,,Otros,Security and Investigations,review,No strong subsegment signal
746b93e0-378b-4fdd-b6ce-5a03e22f37c6,BALTREK Company,baltrek.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
f1def937-3bd5-4df4-bc7e-d2be308b53da,Blue Talent RH,bluetalentrh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b1aa238c-eaf4-4108-98a7-d7f9276bafda,Opciones Patrimoniales,,Finanzas/Seguros,Insurance Agencies and Brokerages,freight_forwarding,Freight forwarding or broker
ebdd5f29-07dd-4963-94d8-51883b9a029d,BALANCE EJECUTIVO,balance-ejecutivo.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
0de30d44-240d-4f97-80aa-c139afd12548,Corporativo Orturi,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
760c82af-4e9a-4770-8e12-91390021ce8f,Corporativo Xseltra,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
bf661386-bf52-4a10-a349-bfa08a377d5f,Cosnultoria LAM,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3afebc53-d68a-4dc9-8ea8-a7a62aa05d2a,ADUSA,adusa.com.mx,Logística y Transporte,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
b58edf0b-00a4-462c-ae1c-dfbf3630c105,EQUIVER,equiver.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
2cb410d6-6441-4a9f-9447-5d73629fba42,Beyond Borders Consulting,bbordersconsulting.com,Otros,Staffing and Recruiting,review,No strong subsegment signal
f2d55720-5c9d-4b1c-9b50-9c17288c89f8,.,electro.mx,Sin clasificar,food and beverage services,review,No strong subsegment signal
e56fdb70-1ed4-4095-a0b0-96e43850f0a1,Craft,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
4ba4bd70-88e2-457e-b13a-46550dd4f7f7,Creatblue MX,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
999bbde2-b54f-4564-8407-583ba979d647,CREATEC,,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
4bb99528-dfdf-4873-8a97-7de480998d56,Tienditapp,tienditapp.com,Retail/Consumo,truck transportation,transport_terrestre,Ground transport / trucking / delivery
f2953651-bb88-440e-90c7-195a72ffd825,ASCEND COBRANZA,ascend.com.mx,Gobierno/ONG,Financial Services,review,No strong subsegment signal
c5033420-91b1-4957-8aac-0ba3352b7dff,KINENERGY,kin.energy,Energía,industrial machinery manufacturing,review,No strong subsegment signal
7b425aa8-1ce2-47a8-a441-dedcbf0f38cc,Monterrosas RS,monterrosasrs.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
f3f6613f-91b2-4798-b82e-e3c740d96d28,CTH&A,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
e9e949ba-bc1a-4c78-a6d9-3e2072fc356a,ADV Technologies,advtechnologies.com.mx,Manufactura/Industrial,automation machinery manufacturing,review,No strong subsegment signal
794317cb-c46d-4c2e-874d-e2bac9919f8f,Smart Choice,smart-choice.com.mx,Sin clasificar,Staffing and Recruiting,review,No strong subsegment signal
13f48c40-7e72-4432-95a4-5b3c7ab0ab57,Cuidamos Tu Empresa S.C.,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
daae4749-24ec-4840-b1f8-d1dc5daf71bb,D Luva Consulens Group,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
678f0b9f-ebb2-4f30-be21-76cec2b68572,Das Talent MX,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
5d9b35fc-2132-4619-bda8-09f33ba37195,DAYNAIR Holistic Business Consulting Hub,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
f5358b3e-30a2-4e97-a88e-eacd91bea79a,Dersya Recursos Humanos,,RRHH/Talento,Human Resources,review,No strong subsegment signal
b9e27f8f-0fc9-43bc-ad67-9c51d211ecad,DevopBox,,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
cb6965af-eb5c-4c24-adce-9d0020a137f2,Emprende Red7-21,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
bb4d7477-3196-4bb8-9727-72d92bee938e,Multiservicios Médicos,multiserviciosmedicos.com,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
d6095ab2-963e-4306-8147-23244dead4fc,radii.,demo-tecnomaquinados.com,Manufactura/Industrial,manufacturing,review,No strong subsegment signal
4ff6b36a-5ef0-431b-969c-8100f3452e50,Planeacion Mantenimiento y Proyectos SA de CV,pmpgrupo.mx,Manufactura/Industrial,mining,review,No strong subsegment signal
644b2b80-7c71-42b7-8290-a277838655ad,Dey & Goat Brothers – Commercial Consulting Group,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
95132a83-03a5-4097-9430-9d8c92e16c1a,DH Consultores,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7aedb305-890b-4139-9ed2-a3e7e5fe5f73,Intellekt,intellekt.mx,Software/TI,software development,review,No strong subsegment signal
29a3b8a1-f936-4f67-b5a6-3a353b746563,DIHO Consultores RRHH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f32d4d80-bbd5-437a-87d9-92284f9b3e9b,Panasonic México,panasonic.com,Manufactura/Industrial,computers and electronics manufacturing,review,No strong subsegment signal
7aa830cb-9720-47d8-9bbd-f2d840a0eb83,Prosesa Médica SA de CV,prosesamed.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
99b419c7-2055-4186-868f-909f44365f9f,Dvornikova Partners,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
d0814c07-8f89-4612-a958-9d3cfbac403c,"EDUCAP, SC",,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7ac5505e-db00-4650-ac09-8ffa02e9bed3,TTN,ttnenergia.mx,Energía,,review,No strong subsegment signal
3d826e51-358f-44af-a89d-8a988bb13ae3,Esteripharma,esteripharma.com.mx,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
3cda7edd-16d2-49ed-8ca7-a342bec52ab3,Cypros Boilers,cypros.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
f7b4f3a9-7fc4-4545-839d-dd0228ac4503,edugest México,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
442734c1-3c6b-4c9a-b5be-41ba01acc970,Ecosistema Humano Empresarial,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
87775376-761f-438a-b868-2c036fe1a5df,Einsdev Transcendent Services,,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
650eb057-7574-49d7-9e23-cd118be49117,Bigger con Doble G,biggercondobleg.com,Otros,Human Resources Services,review,No strong subsegment signal
7977c387-e2fb-4cdb-afa3-4cb49d009da6,Rybsa del Norte,rybsa.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
230371c0-3c96-4df2-9d5f-3e3f5a67f425,Big Talent,bigtalent.com.mx,Otros,Human Resources Services,maritime_shipping,Maritime / shipping
32d8d07d-5c99-49ad-aa64-1a8cb7454bb0,ELEVIA STRATEGY,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f16b39fc-b461-474c-bc16-b97f7621ef75,Elige,,RRHH/Talento,Human Resources,review,No strong subsegment signal
48efb013-c06d-4811-9205-b9bfba271245,H3c,h3c.com.mx,Software/TI,,review,No strong subsegment signal
b5cd08bb-cd4b-403d-b62c-cf3bbac13d7d,Domestica Ya,domesticaya.mx,Otros,Human Resources Services,review,No strong subsegment signal
2b93419e-5a6c-4eb7-a08d-3b4d853efd0f,BL Conecta,blconecta.com.mx,Sin clasificar,Human Resources Services,review,No strong subsegment signal
7ac3d018-6555-4655-97d7-f251fa3a5b60,empleaT mx,,RRHH/Talento,Human Resources,review,No strong subsegment signal
9dcd0435-073e-49d4-bb58-23a4c7b596c2,Empleo 24,,RRHH/Talento,Human Resources,review,No strong subsegment signal
f3b475d6-58d9-44dc-80f5-f304edb3b740,ITA Talent Acquisition,itahunters.com,Software/TI,Human Resources Services,review,No strong subsegment signal
84e2e917-93a5-4a3b-923b-65bdbba33727,Empleos 4SG,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
a4fc4104-37a2-4555-814c-14a93a423989,EmprendHR,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
cd097831-18a7-4232-aa0c-c13b226919d6,Business Wise Asesores,bwasesores.com,Otros,Business Consulting and Services,review,No strong subsegment signal
c72f4beb-74f9-46e1-9970-8d75d8f94875,Empresa independiente,,Otros,Strategic Management Services,review,No strong subsegment signal
54468831-946e-404e-89f0-c80c50dd3fd0,ENGRANAJE RH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
28224621-43c8-4215-bd11-c4cd0b7851d8,Enlace y Desarrollo,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3d870799-3280-4019-aaed-2e3bab333836,Entacta-Reclutamiento,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
a895a423-0ec8-4c5f-880c-5be758662206,Bravo Recruiting,bravo-recruiting.com,Telecom/Medios,Human Resources Services,review,No strong subsegment signal
8b6f1764-bfb1-488f-85cd-318fd580ccb6,DULCES CHOMPYS S.A. DE C.V.,chompys.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
99e2187e-7ffc-470f-9afe-d85b85266abe,48 Entertainment,,Telecom/Medios,Entertainment Providers,review,No strong subsegment signal
821932a9-7563-4e8e-bf92-cf3505294f1e,Flex RH Consultoría,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
cc564130-6196-49b5-8149-9c926402480a,EnVida Consultoría & Psicología,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
f4f07522-0127-417c-a224-25b9cc8c2898,Epic Talent. Headhunting & HR Consulting,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
061a238b-e279-411e-b94a-b81211a4885d,Sesderma México,sesderma.store,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
8a319a4a-0e70-45cb-a1f4-184656d9882a,VANTECH,vantech.com.mx,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
2daa5262-6e81-4d6b-b9a1-314fc49240e0,B México,brmexico.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
0abf2f2b-ae93-40ff-b727-efc393ac0de7,ERCP expertos en reclutamiento de personal,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
0bdbbdab-aedd-4f14-a101-8de49f6617e4,ERMC Contadores y Asociados,,Finanzas/Seguros,Accounting,review,No strong subsegment signal
3e577f6b-3fa3-4078-b276-e0dda29ea6c6,Vytgroup,vytgroup.com,Manufactura/Industrial,,review,No strong subsegment signal
36ff6373-80ea-4f78-8593-7981b5603581,eSearch Consulting Team,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
62f8f2d2-64b2-4576-82a8-7393076f78c5,Aerial Depot,aerialdepot.com.mx,Sin clasificar,industrial machinery manufacturing,review,No strong subsegment signal
74eecb9a-8448-4cb0-a2b7-a6e6b1120e41,Buscadores de Talento,buscadoresdetalento.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
